image_num,label
3581.png,tensor([6])
3582.png,tensor([0])
3583.png,tensor([1])
3584.png,tensor([5])
3585.png,tensor([5])
3586.png,tensor([4])
3587.png,tensor([4])
3588.png,tensor([0])
3589.png,tensor([0])
3590.png,tensor([9])
3591.png,tensor([7])
3592.png,tensor([2])
3593.png,tensor([2])
3594.png,tensor([1])
3595.png,tensor([1])
3596.png,tensor([3])
3597.png,tensor([1])
3598.png,tensor([4])
3599.png,tensor([3])
3600.png,tensor([7])
3601.png,tensor([5])
3602.png,tensor([5])
3603.png,tensor([0])
3604.png,tensor([7])
3605.png,tensor([5])
3606.png,tensor([3])
3607.png,tensor([4])
3608.png,tensor([0])
3609.png,tensor([7])
3610.png,tensor([8])
3611.png,tensor([9])
3612.png,tensor([8])
3613.png,tensor([4])
3614.png,tensor([6])
3615.png,tensor([0])
3616.png,tensor([0])
3617.png,tensor([6])
3618.png,tensor([0])
3619.png,tensor([7])
3620.png,tensor([8])
3621.png,tensor([8])
3622.png,tensor([7])
3623.png,tensor([6])
3624.png,tensor([7])
3625.png,tensor([1])
3626.png,tensor([3])
3627.png,tensor([1])
3628.png,tensor([6])
3629.png,tensor([4])
3630.png,tensor([7])
3631.png,tensor([5])
3632.png,tensor([1])
3633.png,tensor([2])
3634.png,tensor([9])
3635.png,tensor([3])
3636.png,tensor([4])
3637.png,tensor([5])
3638.png,tensor([9])
3639.png,tensor([3])
3640.png,tensor([6])
3641.png,tensor([5])
3642.png,tensor([9])
3643.png,tensor([7])
3644.png,tensor([6])
3645.png,tensor([6])
3646.png,tensor([4])
3647.png,tensor([8])
3648.png,tensor([9])
3649.png,tensor([5])
3650.png,tensor([3])
3651.png,tensor([0])
3652.png,tensor([0])
3653.png,tensor([3])
3654.png,tensor([9])
3655.png,tensor([8])
3656.png,tensor([3])
3657.png,tensor([7])
3658.png,tensor([7])
3659.png,tensor([9])
3660.png,tensor([8])
3661.png,tensor([8])
3662.png,tensor([6])
3663.png,tensor([8])
3664.png,tensor([5])
3665.png,tensor([5])
3666.png,tensor([2])
3667.png,tensor([2])
3668.png,tensor([2])
3669.png,tensor([6])
3670.png,tensor([2])
3671.png,tensor([0])
3672.png,tensor([7])
3673.png,tensor([0])
3674.png,tensor([2])
3675.png,tensor([4])
3676.png,tensor([5])
3677.png,tensor([8])
3678.png,tensor([3])
3679.png,tensor([2])
3680.png,tensor([8])
3681.png,tensor([0])
3682.png,tensor([0])
3683.png,tensor([5])
3684.png,tensor([5])
3685.png,tensor([1])
3686.png,tensor([9])
3687.png,tensor([2])
3688.png,tensor([3])
3689.png,tensor([4])
3690.png,tensor([8])
3691.png,tensor([1])
3692.png,tensor([7])
3693.png,tensor([0])
3694.png,tensor([3])
3695.png,tensor([9])
3696.png,tensor([6])
3697.png,tensor([0])
3698.png,tensor([5])
3699.png,tensor([7])
3700.png,tensor([6])
3701.png,tensor([4])
3702.png,tensor([6])
3703.png,tensor([3])
3704.png,tensor([6])
3705.png,tensor([0])
3706.png,tensor([1])
3707.png,tensor([8])
3708.png,tensor([6])
3709.png,tensor([5])
3710.png,tensor([1])
3711.png,tensor([7])
3712.png,tensor([1])
3713.png,tensor([1])
3714.png,tensor([9])
3715.png,tensor([3])
3716.png,tensor([2])
3717.png,tensor([6])
3718.png,tensor([9])
3719.png,tensor([2])
3720.png,tensor([9])
3721.png,tensor([3])
3722.png,tensor([7])
3723.png,tensor([6])
3724.png,tensor([6])
3725.png,tensor([9])
3726.png,tensor([3])
3727.png,tensor([7])
3728.png,tensor([5])
3729.png,tensor([1])
3730.png,tensor([4])
3731.png,tensor([4])
3732.png,tensor([8])
3733.png,tensor([9])
3734.png,tensor([1])
3735.png,tensor([8])
3736.png,tensor([0])
3737.png,tensor([1])
3738.png,tensor([5])
3739.png,tensor([0])
3740.png,tensor([4])
3741.png,tensor([9])
3742.png,tensor([0])
3743.png,tensor([4])
3744.png,tensor([5])
3745.png,tensor([3])
3746.png,tensor([4])
3747.png,tensor([7])
3748.png,tensor([1])
3749.png,tensor([9])
3750.png,tensor([6])
3751.png,tensor([9])
3752.png,tensor([9])
3753.png,tensor([4])
3754.png,tensor([9])
3755.png,tensor([8])
3756.png,tensor([7])
3757.png,tensor([8])
3758.png,tensor([1])
3759.png,tensor([7])
3760.png,tensor([2])
3761.png,tensor([1])
3762.png,tensor([8])
3763.png,tensor([1])
3764.png,tensor([6])
3765.png,tensor([0])
3766.png,tensor([8])
3767.png,tensor([1])
3768.png,tensor([5])
3769.png,tensor([7])
3770.png,tensor([1])
3771.png,tensor([3])
3772.png,tensor([9])
3773.png,tensor([5])
3774.png,tensor([7])
3775.png,tensor([3])
3776.png,tensor([3])
3777.png,tensor([4])
3778.png,tensor([8])
3779.png,tensor([2])
3780.png,tensor([4])
3781.png,tensor([6])
3782.png,tensor([5])
3783.png,tensor([0])
3784.png,tensor([5])
3785.png,tensor([1])
3786.png,tensor([6])
3787.png,tensor([6])
3788.png,tensor([9])
3789.png,tensor([7])
3790.png,tensor([8])
3791.png,tensor([2])
3792.png,tensor([5])
3793.png,tensor([3])
3794.png,tensor([2])
3795.png,tensor([5])
3796.png,tensor([7])
3797.png,tensor([1])
3798.png,tensor([4])
3799.png,tensor([7])
3800.png,tensor([0])
3801.png,tensor([4])
3802.png,tensor([9])
3803.png,tensor([4])
3804.png,tensor([4])
3805.png,tensor([9])
3806.png,tensor([5])
3807.png,tensor([7])
3808.png,tensor([8])
3809.png,tensor([6])
3810.png,tensor([3])
3811.png,tensor([4])
3812.png,tensor([6])
3813.png,tensor([3])
3814.png,tensor([8])
3815.png,tensor([5])
3816.png,tensor([4])
3817.png,tensor([9])
3818.png,tensor([8])
3819.png,tensor([7])
3820.png,tensor([1])
3821.png,tensor([9])
3822.png,tensor([0])
3823.png,tensor([4])
3824.png,tensor([8])
3825.png,tensor([2])
3826.png,tensor([7])
3827.png,tensor([3])
3828.png,tensor([5])
3829.png,tensor([2])
3830.png,tensor([6])
3831.png,tensor([4])
3832.png,tensor([8])
3833.png,tensor([5])
3834.png,tensor([1])
3835.png,tensor([4])
3836.png,tensor([7])
3837.png,tensor([8])
3838.png,tensor([9])
3839.png,tensor([8])
3840.png,tensor([0])
3841.png,tensor([2])
3842.png,tensor([7])
3843.png,tensor([0])
3844.png,tensor([7])
3845.png,tensor([4])
3846.png,tensor([7])
3847.png,tensor([2])
3848.png,tensor([0])
3849.png,tensor([0])
3850.png,tensor([3])
3851.png,tensor([7])
3852.png,tensor([0])
3853.png,tensor([0])
3854.png,tensor([6])
3855.png,tensor([5])
3856.png,tensor([6])
3857.png,tensor([1])
3858.png,tensor([3])
3859.png,tensor([0])
3860.png,tensor([8])
3861.png,tensor([3])
3862.png,tensor([6])
3863.png,tensor([9])
3864.png,tensor([3])
3865.png,tensor([7])
3866.png,tensor([0])
3867.png,tensor([3])
3868.png,tensor([1])
3869.png,tensor([1])
3870.png,tensor([5])
3871.png,tensor([4])
3872.png,tensor([6])
3873.png,tensor([7])
3874.png,tensor([4])
3875.png,tensor([0])
3876.png,tensor([5])
3877.png,tensor([1])
3878.png,tensor([9])
3879.png,tensor([3])
3880.png,tensor([4])
3881.png,tensor([7])
3882.png,tensor([2])
3883.png,tensor([6])
3884.png,tensor([5])
3885.png,tensor([5])
3886.png,tensor([4])
3887.png,tensor([4])
3888.png,tensor([3])
3889.png,tensor([1])
3890.png,tensor([3])
3891.png,tensor([7])
3892.png,tensor([5])
3893.png,tensor([2])
3894.png,tensor([8])
3895.png,tensor([5])
3896.png,tensor([4])
3897.png,tensor([3])
3898.png,tensor([9])
3899.png,tensor([6])
3900.png,tensor([2])
3901.png,tensor([4])
3902.png,tensor([4])
3903.png,tensor([7])
3904.png,tensor([4])
3905.png,tensor([7])
3906.png,tensor([3])
3907.png,tensor([0])
3908.png,tensor([5])
3909.png,tensor([6])
3910.png,tensor([6])
3911.png,tensor([2])
3912.png,tensor([2])
3913.png,tensor([7])
3914.png,tensor([9])
3915.png,tensor([5])
3916.png,tensor([6])
3917.png,tensor([6])
3918.png,tensor([7])
3919.png,tensor([3])
3920.png,tensor([0])
3921.png,tensor([8])
3922.png,tensor([3])
3923.png,tensor([2])
3924.png,tensor([4])
3925.png,tensor([9])
3926.png,tensor([9])
3927.png,tensor([8])
3928.png,tensor([1])
3929.png,tensor([0])
3930.png,tensor([4])
3931.png,tensor([9])
3932.png,tensor([5])
3933.png,tensor([1])
3934.png,tensor([8])
3935.png,tensor([8])
3936.png,tensor([8])
3937.png,tensor([5])
3938.png,tensor([1])
3939.png,tensor([7])
3940.png,tensor([8])
3941.png,tensor([0])
3942.png,tensor([4])
3943.png,tensor([6])
3944.png,tensor([8])
3945.png,tensor([9])
3946.png,tensor([3])
3947.png,tensor([0])
3948.png,tensor([9])
3949.png,tensor([3])
3950.png,tensor([1])
3951.png,tensor([0])
3952.png,tensor([8])
3953.png,tensor([8])
3954.png,tensor([9])
3955.png,tensor([4])
3956.png,tensor([3])
3957.png,tensor([7])
3958.png,tensor([6])
3959.png,tensor([3])
3960.png,tensor([1])
3961.png,tensor([3])
3962.png,tensor([0])
3963.png,tensor([9])
3964.png,tensor([0])
3965.png,tensor([5])
3966.png,tensor([2])
3967.png,tensor([0])
3968.png,tensor([7])
3969.png,tensor([9])
3970.png,tensor([5])
3971.png,tensor([0])
3972.png,tensor([6])
3973.png,tensor([0])
3974.png,tensor([9])
3975.png,tensor([1])
3976.png,tensor([5])
3977.png,tensor([4])
3978.png,tensor([5])
3979.png,tensor([8])
3980.png,tensor([5])
3981.png,tensor([3])
3982.png,tensor([3])
3983.png,tensor([3])
3984.png,tensor([9])
3985.png,tensor([2])
3986.png,tensor([0])
3987.png,tensor([9])
3988.png,tensor([2])
3989.png,tensor([7])
3990.png,tensor([7])
3991.png,tensor([3])
3992.png,tensor([3])
3993.png,tensor([5])
3994.png,tensor([7])
3995.png,tensor([1])
3996.png,tensor([5])
3997.png,tensor([2])
3998.png,tensor([2])
3999.png,tensor([3])
4000.png,tensor([3])
4001.png,tensor([5])
4002.png,tensor([0])
4003.png,tensor([0])
4004.png,tensor([9])
4005.png,tensor([7])
4006.png,tensor([9])
4007.png,tensor([1])
4008.png,tensor([9])
4009.png,tensor([4])
4010.png,tensor([2])
4011.png,tensor([6])
4012.png,tensor([1])
4013.png,tensor([0])
4014.png,tensor([8])
4015.png,tensor([2])
4016.png,tensor([1])
4017.png,tensor([2])
4018.png,tensor([5])
4019.png,tensor([6])
4020.png,tensor([4])
4021.png,tensor([3])
4022.png,tensor([1])
4023.png,tensor([2])
4024.png,tensor([5])
4025.png,tensor([0])
4026.png,tensor([6])
4027.png,tensor([2])
4028.png,tensor([5])
4029.png,tensor([1])
4030.png,tensor([7])
4031.png,tensor([5])
4032.png,tensor([6])
4033.png,tensor([6])
4034.png,tensor([1])
4035.png,tensor([8])
4036.png,tensor([4])
4037.png,tensor([0])
4038.png,tensor([6])
4039.png,tensor([2])
4040.png,tensor([2])
4041.png,tensor([0])
4042.png,tensor([6])
4043.png,tensor([0])
4044.png,tensor([2])
4045.png,tensor([2])
4046.png,tensor([7])
4047.png,tensor([3])
4048.png,tensor([1])
4049.png,tensor([5])
4050.png,tensor([2])
4051.png,tensor([1])
4052.png,tensor([2])
4053.png,tensor([2])
4054.png,tensor([8])
4055.png,tensor([9])
4056.png,tensor([9])
4057.png,tensor([2])
4058.png,tensor([9])
4059.png,tensor([5])
4060.png,tensor([5])
4061.png,tensor([4])
4062.png,tensor([3])
4063.png,tensor([2])
4064.png,tensor([9])
4065.png,tensor([8])
4066.png,tensor([1])
4067.png,tensor([1])
4068.png,tensor([8])
4069.png,tensor([7])
4070.png,tensor([5])
4071.png,tensor([3])
4072.png,tensor([2])
4073.png,tensor([2])
4074.png,tensor([5])
4075.png,tensor([3])
4076.png,tensor([1])
4077.png,tensor([3])
4078.png,tensor([4])
4079.png,tensor([1])
4080.png,tensor([9])
4081.png,tensor([7])
4082.png,tensor([3])
4083.png,tensor([8])
4084.png,tensor([8])
4085.png,tensor([7])
4086.png,tensor([1])
4087.png,tensor([7])
4088.png,tensor([4])
4089.png,tensor([3])
4090.png,tensor([2])
4091.png,tensor([9])
4092.png,tensor([1])
4093.png,tensor([3])
4094.png,tensor([9])
4095.png,tensor([7])
4096.png,tensor([4])
4097.png,tensor([3])
4098.png,tensor([9])
4099.png,tensor([3])
4100.png,tensor([7])
4101.png,tensor([3])
4102.png,tensor([9])
4103.png,tensor([2])
4104.png,tensor([1])
4105.png,tensor([6])
4106.png,tensor([7])
4107.png,tensor([1])
4108.png,tensor([7])
4109.png,tensor([1])
4110.png,tensor([6])
4111.png,tensor([8])
4112.png,tensor([1])
4113.png,tensor([2])
4114.png,tensor([5])
4115.png,tensor([1])
4116.png,tensor([7])
4117.png,tensor([9])
4118.png,tensor([0])
4119.png,tensor([3])
4120.png,tensor([0])
4121.png,tensor([2])
4122.png,tensor([9])
4123.png,tensor([8])
4124.png,tensor([7])
4125.png,tensor([3])
4126.png,tensor([6])
4127.png,tensor([9])
4128.png,tensor([4])
4129.png,tensor([6])
4130.png,tensor([9])
4131.png,tensor([5])
4132.png,tensor([8])
4133.png,tensor([0])
4134.png,tensor([1])
4135.png,tensor([1])
4136.png,tensor([1])
4137.png,tensor([3])
4138.png,tensor([8])
4139.png,tensor([2])
4140.png,tensor([3])
4141.png,tensor([9])
4142.png,tensor([7])
4143.png,tensor([9])
4144.png,tensor([6])
4145.png,tensor([1])
4146.png,tensor([4])
4147.png,tensor([6])
4148.png,tensor([9])
4149.png,tensor([4])
4150.png,tensor([0])
4151.png,tensor([2])
4152.png,tensor([2])
4153.png,tensor([2])
4154.png,tensor([6])
4155.png,tensor([0])
4156.png,tensor([6])
4157.png,tensor([4])
4158.png,tensor([2])
4159.png,tensor([3])
4160.png,tensor([4])
4161.png,tensor([4])
4162.png,tensor([5])
4163.png,tensor([8])
4164.png,tensor([4])
4165.png,tensor([0])
4166.png,tensor([9])
4167.png,tensor([2])
4168.png,tensor([3])
4169.png,tensor([9])
4170.png,tensor([2])
4171.png,tensor([2])
4172.png,tensor([9])
4173.png,tensor([7])
4174.png,tensor([6])
4175.png,tensor([7])
4176.png,tensor([2])
4177.png,tensor([2])
4178.png,tensor([6])
4179.png,tensor([8])
4180.png,tensor([5])
4181.png,tensor([8])
4182.png,tensor([3])
4183.png,tensor([8])
4184.png,tensor([9])
4185.png,tensor([6])
4186.png,tensor([0])
4187.png,tensor([2])
4188.png,tensor([3])
4189.png,tensor([7])
4190.png,tensor([3])
4191.png,tensor([3])
4192.png,tensor([8])
4193.png,tensor([8])
4194.png,tensor([1])
4195.png,tensor([9])
4196.png,tensor([4])
4197.png,tensor([7])
4198.png,tensor([3])
4199.png,tensor([5])
4200.png,tensor([3])
4201.png,tensor([4])
4202.png,tensor([6])
4203.png,tensor([5])
4204.png,tensor([7])
4205.png,tensor([9])
4206.png,tensor([7])
4207.png,tensor([7])
4208.png,tensor([7])
4209.png,tensor([7])
4210.png,tensor([2])
4211.png,tensor([5])
4212.png,tensor([4])
4213.png,tensor([7])
4214.png,tensor([3])
4215.png,tensor([0])
4216.png,tensor([1])
4217.png,tensor([9])
4218.png,tensor([6])
4219.png,tensor([8])
4220.png,tensor([8])
4221.png,tensor([9])
4222.png,tensor([0])
4223.png,tensor([8])
4224.png,tensor([5])
4225.png,tensor([4])
4226.png,tensor([7])
4227.png,tensor([4])
4228.png,tensor([7])
4229.png,tensor([9])
4230.png,tensor([1])
4231.png,tensor([4])
4232.png,tensor([7])
4233.png,tensor([2])
4234.png,tensor([9])
4235.png,tensor([7])
4236.png,tensor([7])
4237.png,tensor([0])
4238.png,tensor([0])
4239.png,tensor([3])
4240.png,tensor([7])
4241.png,tensor([4])
4242.png,tensor([2])
4243.png,tensor([3])
4244.png,tensor([1])
4245.png,tensor([0])
4246.png,tensor([8])
4247.png,tensor([5])
4248.png,tensor([1])
4249.png,tensor([8])
4250.png,tensor([3])
4251.png,tensor([4])
4252.png,tensor([1])
4253.png,tensor([7])
4254.png,tensor([1])
4255.png,tensor([0])
4256.png,tensor([7])
4257.png,tensor([9])
4258.png,tensor([9])
4259.png,tensor([2])
4260.png,tensor([8])
4261.png,tensor([3])
4262.png,tensor([1])
4263.png,tensor([1])
4264.png,tensor([4])
4265.png,tensor([6])
4266.png,tensor([1])
4267.png,tensor([2])
4268.png,tensor([2])
4269.png,tensor([1])
4270.png,tensor([0])
4271.png,tensor([3])
4272.png,tensor([5])
4273.png,tensor([1])
4274.png,tensor([2])
4275.png,tensor([3])
4276.png,tensor([7])
4277.png,tensor([9])
4278.png,tensor([0])
4279.png,tensor([8])
4280.png,tensor([1])
4281.png,tensor([4])
4282.png,tensor([6])
4283.png,tensor([0])
4284.png,tensor([7])
4285.png,tensor([3])
4286.png,tensor([6])
4287.png,tensor([4])
4288.png,tensor([9])
4289.png,tensor([5])
4290.png,tensor([4])
4291.png,tensor([9])
4292.png,tensor([2])
4293.png,tensor([3])
4294.png,tensor([7])
4295.png,tensor([0])
4296.png,tensor([6])
4297.png,tensor([6])
4298.png,tensor([7])
4299.png,tensor([0])
4300.png,tensor([6])
4301.png,tensor([9])
4302.png,tensor([4])
4303.png,tensor([5])
4304.png,tensor([5])
4305.png,tensor([4])
4306.png,tensor([9])
4307.png,tensor([4])
4308.png,tensor([1])
4309.png,tensor([3])
4310.png,tensor([0])
4311.png,tensor([1])
4312.png,tensor([7])
4313.png,tensor([2])
4314.png,tensor([2])
4315.png,tensor([9])
4316.png,tensor([8])
4317.png,tensor([7])
4318.png,tensor([2])
4319.png,tensor([1])
4320.png,tensor([8])
4321.png,tensor([5])
4322.png,tensor([0])
4323.png,tensor([8])
4324.png,tensor([6])
4325.png,tensor([1])
4326.png,tensor([7])
4327.png,tensor([3])
4328.png,tensor([7])
4329.png,tensor([2])
4330.png,tensor([0])
4331.png,tensor([9])
4332.png,tensor([9])
4333.png,tensor([4])
4334.png,tensor([7])
4335.png,tensor([4])
4336.png,tensor([4])
4337.png,tensor([2])
4338.png,tensor([5])
4339.png,tensor([6])
4340.png,tensor([6])
4341.png,tensor([3])
4342.png,tensor([9])
4343.png,tensor([5])
4344.png,tensor([3])
4345.png,tensor([0])
4346.png,tensor([0])
4347.png,tensor([1])
4348.png,tensor([2])
4349.png,tensor([3])
4350.png,tensor([5])
4351.png,tensor([6])
4352.png,tensor([0])
4353.png,tensor([6])
4354.png,tensor([3])
4355.png,tensor([4])
4356.png,tensor([7])
4357.png,tensor([2])
4358.png,tensor([3])
4359.png,tensor([4])
4360.png,tensor([0])
4361.png,tensor([1])
4362.png,tensor([4])
4363.png,tensor([3])
4364.png,tensor([9])
4365.png,tensor([9])
4366.png,tensor([8])
4367.png,tensor([8])
4368.png,tensor([5])
4369.png,tensor([9])
4370.png,tensor([0])
4371.png,tensor([1])
4372.png,tensor([2])
4373.png,tensor([9])
4374.png,tensor([6])
4375.png,tensor([0])
4376.png,tensor([8])
4377.png,tensor([3])
4378.png,tensor([0])
4379.png,tensor([0])
4380.png,tensor([2])
4381.png,tensor([8])
4382.png,tensor([4])
4383.png,tensor([5])
4384.png,tensor([0])
4385.png,tensor([0])
4386.png,tensor([0])
4387.png,tensor([2])
4388.png,tensor([7])
4389.png,tensor([0])
4390.png,tensor([6])
4391.png,tensor([1])
4392.png,tensor([6])
4393.png,tensor([9])
4394.png,tensor([4])
4395.png,tensor([0])
4396.png,tensor([4])
4397.png,tensor([6])
4398.png,tensor([2])
4399.png,tensor([9])
4400.png,tensor([3])
4401.png,tensor([5])
4402.png,tensor([9])
4403.png,tensor([8])
4404.png,tensor([7])
4405.png,tensor([8])
4406.png,tensor([9])
4407.png,tensor([6])
4408.png,tensor([7])
4409.png,tensor([2])
4410.png,tensor([2])
4411.png,tensor([4])
4412.png,tensor([3])
4413.png,tensor([1])
4414.png,tensor([8])
4415.png,tensor([6])
4416.png,tensor([3])
4417.png,tensor([8])
4418.png,tensor([8])
4419.png,tensor([0])
4420.png,tensor([5])
4421.png,tensor([0])
4422.png,tensor([1])
4423.png,tensor([3])
4424.png,tensor([5])
4425.png,tensor([4])
4426.png,tensor([3])
4427.png,tensor([2])
4428.png,tensor([3])
4429.png,tensor([0])
4430.png,tensor([8])
4431.png,tensor([4])
4432.png,tensor([0])
4433.png,tensor([8])
4434.png,tensor([1])
4435.png,tensor([0])
4436.png,tensor([5])
4437.png,tensor([8])
4438.png,tensor([6])
4439.png,tensor([8])
4440.png,tensor([7])
4441.png,tensor([7])
4442.png,tensor([6])
4443.png,tensor([4])
4444.png,tensor([9])
4445.png,tensor([2])
4446.png,tensor([9])
4447.png,tensor([7])
4448.png,tensor([0])
4449.png,tensor([9])
4450.png,tensor([1])
4451.png,tensor([0])
4452.png,tensor([2])
4453.png,tensor([1])
4454.png,tensor([0])
4455.png,tensor([2])
4456.png,tensor([1])
4457.png,tensor([7])
4458.png,tensor([7])
4459.png,tensor([8])
4460.png,tensor([9])
4461.png,tensor([1])
4462.png,tensor([3])
4463.png,tensor([3])
4464.png,tensor([4])
4465.png,tensor([5])
4466.png,tensor([8])
4467.png,tensor([4])
4468.png,tensor([1])
4469.png,tensor([5])
4470.png,tensor([0])
4471.png,tensor([2])
4472.png,tensor([6])
4473.png,tensor([1])
4474.png,tensor([7])
4475.png,tensor([6])
4476.png,tensor([3])
4477.png,tensor([2])
4478.png,tensor([7])
4479.png,tensor([1])
4480.png,tensor([8])
4481.png,tensor([3])
4482.png,tensor([8])
4483.png,tensor([0])
4484.png,tensor([9])
4485.png,tensor([8])
4486.png,tensor([6])
4487.png,tensor([6])
4488.png,tensor([5])
4489.png,tensor([4])
4490.png,tensor([7])
4491.png,tensor([1])
4492.png,tensor([6])
4493.png,tensor([1])
4494.png,tensor([7])
4495.png,tensor([3])
4496.png,tensor([8])
4497.png,tensor([3])
4498.png,tensor([4])
4499.png,tensor([9])
4500.png,tensor([7])
4501.png,tensor([1])
4502.png,tensor([0])
4503.png,tensor([6])
4504.png,tensor([2])
4505.png,tensor([1])
4506.png,tensor([5])
4507.png,tensor([8])
4508.png,tensor([0])
4509.png,tensor([0])
4510.png,tensor([7])
4511.png,tensor([9])
4512.png,tensor([0])
4513.png,tensor([1])
4514.png,tensor([8])
4515.png,tensor([5])
4516.png,tensor([3])
4517.png,tensor([0])
4518.png,tensor([6])
4519.png,tensor([4])
4520.png,tensor([4])
4521.png,tensor([3])
4522.png,tensor([9])
4523.png,tensor([0])
4524.png,tensor([5])
4525.png,tensor([6])
4526.png,tensor([0])
4527.png,tensor([4])
4528.png,tensor([5])
4529.png,tensor([0])
4530.png,tensor([1])
4531.png,tensor([7])
4532.png,tensor([3])
4533.png,tensor([5])
4534.png,tensor([5])
4535.png,tensor([6])
4536.png,tensor([1])
4537.png,tensor([6])
4538.png,tensor([4])
4539.png,tensor([1])
4540.png,tensor([6])
4541.png,tensor([3])
4542.png,tensor([6])
4543.png,tensor([4])
4544.png,tensor([7])
4545.png,tensor([1])
4546.png,tensor([2])
4547.png,tensor([6])
4548.png,tensor([7])
4549.png,tensor([1])
4550.png,tensor([4])
4551.png,tensor([1])
4552.png,tensor([0])
4553.png,tensor([8])
4554.png,tensor([9])
4555.png,tensor([8])
4556.png,tensor([8])
4557.png,tensor([1])
4558.png,tensor([9])
4559.png,tensor([5])
4560.png,tensor([2])
4561.png,tensor([2])
4562.png,tensor([5])
4563.png,tensor([1])
4564.png,tensor([0])
4565.png,tensor([2])
4566.png,tensor([9])
4567.png,tensor([0])
4568.png,tensor([5])
4569.png,tensor([1])
4570.png,tensor([1])
4571.png,tensor([0])
4572.png,tensor([9])
4573.png,tensor([0])
4574.png,tensor([8])
4575.png,tensor([5])
4576.png,tensor([2])
4577.png,tensor([3])
4578.png,tensor([4])
4579.png,tensor([3])
4580.png,tensor([8])
4581.png,tensor([6])
4582.png,tensor([6])
4583.png,tensor([9])
4584.png,tensor([9])
4585.png,tensor([5])
4586.png,tensor([1])
4587.png,tensor([4])
4588.png,tensor([8])
4589.png,tensor([8])
4590.png,tensor([9])
4591.png,tensor([2])
4592.png,tensor([4])
4593.png,tensor([9])
4594.png,tensor([3])
4595.png,tensor([9])
4596.png,tensor([8])
4597.png,tensor([9])
4598.png,tensor([7])
4599.png,tensor([7])
4600.png,tensor([1])
4601.png,tensor([4])
4602.png,tensor([6])
4603.png,tensor([7])
4604.png,tensor([1])
4605.png,tensor([3])
4606.png,tensor([8])
4607.png,tensor([9])
4608.png,tensor([4])
4609.png,tensor([2])
4610.png,tensor([5])
4611.png,tensor([9])
4612.png,tensor([1])
4613.png,tensor([4])
4614.png,tensor([9])
4615.png,tensor([4])
4616.png,tensor([3])
4617.png,tensor([8])
4618.png,tensor([2])
4619.png,tensor([4])
4620.png,tensor([6])
4621.png,tensor([2])
4622.png,tensor([4])
4623.png,tensor([3])
4624.png,tensor([9])
4625.png,tensor([1])
4626.png,tensor([5])
4627.png,tensor([0])
4628.png,tensor([2])
4629.png,tensor([8])
4630.png,tensor([8])
4631.png,tensor([3])
4632.png,tensor([0])
4633.png,tensor([4])
4634.png,tensor([4])
4635.png,tensor([4])
4636.png,tensor([4])
4637.png,tensor([5])
4638.png,tensor([8])
4639.png,tensor([6])
4640.png,tensor([9])
4641.png,tensor([9])
4642.png,tensor([7])
4643.png,tensor([0])
4644.png,tensor([0])
4645.png,tensor([9])
4646.png,tensor([9])
4647.png,tensor([8])
4648.png,tensor([8])
4649.png,tensor([5])
4650.png,tensor([7])
4651.png,tensor([1])
4652.png,tensor([0])
4653.png,tensor([0])
4654.png,tensor([0])
4655.png,tensor([7])
4656.png,tensor([3])
4657.png,tensor([3])
4658.png,tensor([9])
4659.png,tensor([5])
4660.png,tensor([2])
4661.png,tensor([5])
4662.png,tensor([7])
4663.png,tensor([8])
4664.png,tensor([1])
4665.png,tensor([3])
4666.png,tensor([5])
4667.png,tensor([3])
4668.png,tensor([4])
4669.png,tensor([9])
4670.png,tensor([3])
4671.png,tensor([5])
4672.png,tensor([8])
4673.png,tensor([7])
4674.png,tensor([7])
4675.png,tensor([5])
4676.png,tensor([1])
4677.png,tensor([8])
4678.png,tensor([7])
4679.png,tensor([6])
4680.png,tensor([1])
4681.png,tensor([9])
4682.png,tensor([9])
4683.png,tensor([9])
4684.png,tensor([4])
4685.png,tensor([3])
4686.png,tensor([4])
4687.png,tensor([0])
4688.png,tensor([1])
4689.png,tensor([5])
4690.png,tensor([1])
4691.png,tensor([4])
4692.png,tensor([2])
4693.png,tensor([8])
4694.png,tensor([4])
4695.png,tensor([0])
4696.png,tensor([9])
4697.png,tensor([8])
4698.png,tensor([1])
4699.png,tensor([4])
4700.png,tensor([4])
4701.png,tensor([8])
4702.png,tensor([1])
4703.png,tensor([8])
4704.png,tensor([7])
4705.png,tensor([9])
4706.png,tensor([5])
4707.png,tensor([2])
4708.png,tensor([6])
4709.png,tensor([1])
4710.png,tensor([1])
4711.png,tensor([4])
4712.png,tensor([7])
4713.png,tensor([1])
4714.png,tensor([5])
4715.png,tensor([2])
4716.png,tensor([6])
4717.png,tensor([5])
4718.png,tensor([9])
4719.png,tensor([8])
4720.png,tensor([3])
4721.png,tensor([1])
4722.png,tensor([4])
4723.png,tensor([0])
4724.png,tensor([9])
4725.png,tensor([7])
4726.png,tensor([6])
4727.png,tensor([9])
4728.png,tensor([1])
4729.png,tensor([2])
4730.png,tensor([3])
4731.png,tensor([4])
4732.png,tensor([5])
4733.png,tensor([4])
4734.png,tensor([9])
4735.png,tensor([9])
4736.png,tensor([3])
4737.png,tensor([4])
4738.png,tensor([3])
4739.png,tensor([2])
4740.png,tensor([6])
4741.png,tensor([4])
4742.png,tensor([6])
4743.png,tensor([2])
4744.png,tensor([8])
4745.png,tensor([4])
4746.png,tensor([9])
